EMISSION_RECORD_ID,RECORD_DATE,SITE_ID,SUPPLIER_ID,EMISSION_SOURCE,POLLUTANT_NAME,EMISSION_QUANTITY,EMISSION_UNIT_OF_MEASURE_ID,PERMIT_LIMIT,IS_WITHIN_PERMIT_LIMIT_FLAG,MEASUREMENT_METHOD
2063,2024-10-22,,86,Facilities,CO2,362.64,4,531.34,True,Calculated
2064,2024-11-21,,86,Facilities,CO2,234.46,4,266.57,True,Calculated
2065,2023-01-01,,87,Facilities,CO2,91.45,4,127.4,True,Direct Measurement
2066,2023-01-31,,87,Facilities,CO2,333.71,4,446.87,True,Calculated
2067,2023-03-02,,87,Transportation,CO2,453.76,4,555.9,True,Estimated
2068,2023-04-01,,87,Transportation,CO2,406.86,4,564.18,True,Direct Measurement
2069,2023-05-01,,87,Manufacturing,CO2,249.2,4,363.34,True,Estimated
2070,2023-05-31,,87,Transportation,CO2,156.59,4,226.38,True,Direct Measurement
2071,2023-06-30,,87,Facilities,CO2,432.03,4,634.29,True,Estimated
2072,2023-07-30,,87,Facilities,CO2,264.1,4,335.48,True,Estimated
2073,2023-08-29,,87,Transportation,CO2,147.9,4,184.67,True,Calculated
2074,2023-09-28,,87,Manufacturing,CO2,334.78,4,452.1,True,Direct Measurement
2075,2023-10-28,,87,Facilities,CO2,266.73,4,399.18,True,Direct Measurement
2076,2023-11-27,,87,Transportation,CO2,173.1,4,198.15,True,Direct Measurement
2077,2023-12-27,,87,Manufacturing,CO2,138.46,4,185.61,True,Estimated
2078,2024-01-26,,87,Manufacturing,CO2,279.1,4,376.02,True,Calculated
2079,2024-02-25,,87,Manufacturing,CO2,105.45,4,143.56,True,Calculated
2080,2024-03-26,,87,Facilities,CO2,69.72,4,94.18,True,Estimated
2081,2024-04-25,,87,Manufacturing,CO2,94.36,4,125.49,True,Direct Measurement
2082,2024-05-25,,87,Facilities,CO2,92.93,4,107.57,True,Estimated
2083,2024-06-24,,87,Facilities,CO2,478.64,4,616.96,True,Direct Measurement
2084,2024-07-24,,87,Transportation,CO2,307.08,4,404.62,True,Direct Measurement
2085,2024-08-23,,87,Transportation,CO2,384.46,4,561.93,True,Calculated
2086,2024-09-22,,87,Facilities,CO2,413.25,4,481.04,True,Calculated
2087,2024-10-22,,87,Manufacturing,CO2,413.99,4,498.59,True,Estimated
2088,2024-11-21,,87,Transportation,CO2,168.9,4,188.48,True,Calculated
2089,2023-01-01,,88,Facilities,CO2,176.13,4,211.0,True,Estimated
2090,2023-01-31,,88,Transportation,CO2,148.16,4,216.44,True,Estimated
2091,2023-03-02,,88,Manufacturing,CO2,311.9,4,361.29,True,Estimated
2092,2023-04-01,,88,Transportation,CO2,299.61,4,375.04,True,Estimated
2093,2023-05-01,,88,Transportation,CO2,329.14,4,376.12,True,Direct Measurement
2094,2023-05-31,,88,Transportation,CO2,230.81,4,261.21,True,Direct Measurement
2095,2023-06-30,,88,Transportation,CO2,322.69,4,447.53,True,Estimated
2096,2023-07-30,,88,Facilities,CO2,180.32,4,256.51,True,Estimated
2097,2023-08-29,,88,Transportation,CO2,62.42,4,83.74,True,Estimated
2098,2023-09-28,,88,Manufacturing,CO2,348.63,4,473.36,True,Direct Measurement
2099,2023-10-28,,88,Transportation,CO2,88.77,4,124.69,True,Estimated
2100,2023-11-27,,88,Transportation,CO2,233.59,4,279.26,True,Direct Measurement
2101,2023-12-27,,88,Manufacturing,CO2,488.44,4,624.0,True,Estimated
2102,2024-01-26,,88,Facilities,CO2,218.61,4,319.41,True,Direct Measurement
2103,2024-02-25,,88,Transportation,CO2,163.51,4,196.87,True,Direct Measurement
2104,2024-03-26,,88,Transportation,CO2,158.38,4,214.68,True,Calculated
2105,2024-04-25,,88,Transportation,CO2,310.67,4,382.49,True,Direct Measurement
2106,2024-05-25,,88,Manufacturing,CO2,330.2,4,368.48,True,Calculated
2107,2024-06-24,,88,Transportation,CO2,393.91,4,590.08,True,Calculated
2108,2024-07-24,,88,Transportation,CO2,249.29,4,318.41,True,Calculated
2109,2024-08-23,,88,Manufacturing,CO2,324.05,4,364.95,True,Calculated
2110,2024-09-22,,88,Facilities,CO2,404.2,4,538.13,True,Estimated
2111,2024-10-22,,88,Manufacturing,CO2,329.12,4,453.62,True,Estimated
2112,2024-11-21,,88,Facilities,CO2,379.3,4,524.56,True,Estimated
2113,2023-01-01,,89,Transportation,CO2,81.87,4,104.23,True,Estimated
2114,2023-01-31,,89,Transportation,CO2,371.33,4,518.11,True,Calculated
2115,2023-03-02,,89,Manufacturing,CO2,388.9,4,528.63,True,Estimated
2116,2023-04-01,,89,Facilities,CO2,202.08,4,231.73,True,Direct Measurement
2117,2023-05-01,,89,Manufacturing,CO2,271.65,4,356.47,True,Estimated
2118,2023-05-31,,89,Facilities,CO2,346.77,4,417.39,True,Calculated
2119,2023-06-30,,89,Manufacturing,CO2,383.53,4,435.06,True,Calculated
2120,2023-07-30,,89,Manufacturing,CO2,267.82,4,355.44,True,Calculated
2121,2023-08-29,,89,Transportation,CO2,150.02,4,205.59,True,Calculated
2122,2023-09-28,,89,Manufacturing,CO2,476.89,4,568.05,True,Direct Measurement
2123,2023-10-28,,89,Transportation,CO2,92.28,4,126.06,True,Calculated
2124,2023-11-27,,89,Facilities,CO2,234.08,4,285.38,True,Direct Measurement
2125,2023-12-27,,89,Facilities,CO2,68.07,4,77.79,True,Calculated
2126,2024-01-26,,89,Transportation,CO2,401.11,4,522.95,True,Calculated
2127,2024-02-25,,89,Facilities,CO2,187.04,4,213.67,True,Direct Measurement
2128,2024-03-26,,89,Facilities,CO2,216.44,4,309.31,True,Estimated
2129,2024-04-25,,89,Transportation,CO2,260.3,4,328.16,True,Direct Measurement
2130,2024-05-25,,89,Transportation,CO2,494.61,4,620.66,True,Estimated
2131,2024-06-24,,89,Facilities,CO2,382.89,4,546.2,True,Direct Measurement
2132,2024-07-24,,89,Transportation,CO2,335.42,4,409.44,True,Calculated
2133,2024-08-23,,89,Transportation,CO2,382.41,4,500.08,True,Estimated
2134,2024-09-22,,89,Facilities,CO2,100.01,4,126.2,True,Estimated
2135,2024-10-22,,89,Manufacturing,CO2,489.15,4,582.66,True,Calculated
2136,2024-11-21,,89,Manufacturing,CO2,447.05,4,517.98,True,Calculated
2137,2023-01-01,,90,Transportation,CO2,171.81,4,197.77,True,Direct Measurement
2138,2023-01-31,,90,Manufacturing,CO2,441.95,4,488.35,True,Estimated
2139,2023-03-02,,90,Facilities,CO2,283.38,4,320.27,True,Calculated
2140,2023-04-01,,90,Facilities,CO2,321.78,4,363.08,True,Estimated
2141,2023-05-01,,90,Transportation,CO2,424.28,4,510.41,True,Direct Measurement
2142,2023-05-31,,90,Facilities,CO2,228.45,4,292.1,True,Calculated
2143,2023-06-30,,90,Transportation,CO2,95.95,4,126.59,True,Calculated
2144,2023-07-30,,90,Facilities,CO2,137.41,4,186.67,True,Calculated
2145,2023-08-29,,90,Transportation,CO2,239.41,4,311.11,True,Calculated
2146,2023-09-28,,90,Manufacturing,CO2,379.66,4,528.23,True,Estimated
2147,2023-10-28,,90,Manufacturing,CO2,93.09,4,110.72,True,Estimated
2148,2023-11-27,,90,Manufacturing,CO2,430.66,4,474.54,True,Estimated
2149,2023-12-27,,90,Transportation,CO2,369.37,4,472.11,True,Estimated
2150,2024-01-26,,90,Transportation,CO2,105.77,4,120.59,True,Estimated
2151,2024-02-25,,90,Facilities,CO2,362.8,4,502.77,True,Calculated
2152,2024-03-26,,90,Transportation,CO2,154.18,4,220.61,True,Estimated
2153,2024-04-25,,90,Transportation,CO2,374.63,4,514.35,True,Estimated
2154,2024-05-25,,90,Transportation,CO2,417.4,4,471.34,True,Calculated
2155,2024-06-24,,90,Facilities,CO2,256.1,4,284.54,True,Calculated
2156,2024-07-24,,90,Manufacturing,CO2,480.14,4,608.14,True,Estimated
2157,2024-08-23,,90,Transportation,CO2,337.3,4,414.03,True,Estimated
2158,2024-09-22,,90,Facilities,CO2,300.93,4,406.66,True,Direct Measurement
2159,2024-10-22,,90,Facilities,CO2,387.47,4,580.69,True,Calculated
2160,2024-11-21,,90,Manufacturing,CO2,268.78,4,330.7,True,Direct Measurement
2161,2023-01-01,,91,Transportation,CO2,396.82,4,513.28,True,Estimated
2162,2023-01-31,,91,Manufacturing,CO2,223.42,4,257.56,True,Calculated
2163,2023-03-02,,91,Facilities,CO2,143.96,4,186.64,True,Calculated
2164,2023-04-01,,91,Transportation,CO2,226.61,4,296.02,True,Estimated
2165,2023-05-01,,91,Facilities,CO2,165.33,4,209.89,True,Estimated
2166,2023-05-31,,91,Facilities,CO2,463.34,4,665.22,True,Estimated
2167,2023-06-30,,91,Transportation,CO2,206.55,4,238.97,True,Direct Measurement
2168,2023-07-30,,91,Manufacturing,CO2,301.74,4,365.73,True,Direct Measurement
2169,2023-08-29,,91,Transportation,CO2,494.84,4,731.71,True,Calculated
2170,2023-09-28,,91,Manufacturing,CO2,284.93,4,383.47,True,Estimated
2171,2023-10-28,,91,Manufacturing,CO2,471.79,4,585.68,True,Calculated
2172,2023-11-27,,91,Manufacturing,CO2,183.89,4,220.12,True,Estimated
2173,2023-12-27,,91,Manufacturing,CO2,229.67,4,336.68,True,Calculated
2174,2024-01-26,,91,Manufacturing,CO2,79.33,4,87.93,True,Direct Measurement
2175,2024-02-25,,91,Manufacturing,CO2,483.5,4,692.0,True,Direct Measurement
2176,2024-03-26,,91,Facilities,CO2,233.43,4,341.88,True,Direct Measurement
2177,2024-04-25,,91,Facilities,CO2,170.95,4,192.15,True,Calculated
2178,2024-05-25,,91,Facilities,CO2,357.31,4,482.4,True,Direct Measurement
2179,2024-06-24,,91,Transportation,CO2,167.99,4,227.66,True,Calculated
2180,2024-07-24,,91,Facilities,CO2,200.2,4,235.33,True,Direct Measurement
2181,2024-08-23,,91,Transportation,CO2,418.72,4,572.22,True,Direct Measurement
2182,2024-09-22,,91,Facilities,CO2,452.5,4,541.42,True,Direct Measurement
2183,2024-10-22,,91,Manufacturing,CO2,246.08,4,347.21,True,Calculated
2184,2024-11-21,,91,Facilities,CO2,354.8,4,400.05,True,Estimated
2185,2023-01-01,,92,Facilities,CO2,168.45,4,242.02,True,Direct Measurement
2186,2023-01-31,,92,Transportation,CO2,310.67,4,353.91,True,Direct Measurement
2187,2023-03-02,,92,Manufacturing,CO2,478.89,4,609.1,True,Direct Measurement
2188,2023-04-01,,92,Facilities,CO2,151.58,4,207.09,True,Calculated
2189,2023-05-01,,92,Transportation,CO2,317.37,4,362.47,True,Calculated
2190,2023-05-31,,92,Transportation,CO2,97.79,4,134.23,True,Estimated
2191,2023-06-30,,92,Transportation,CO2,377.11,4,564.37,True,Calculated
2192,2023-07-30,,92,Facilities,CO2,174.24,4,207.55,True,Estimated
2193,2023-08-29,,92,Transportation,CO2,99.56,4,134.22,True,Estimated
2194,2023-09-28,,92,Facilities,CO2,461.74,4,543.75,True,Calculated
2195,2023-10-28,,92,Facilities,CO2,376.98,4,450.51,True,Calculated
2196,2023-11-27,,92,Facilities,CO2,471.52,4,529.67,True,Direct Measurement
2197,2023-12-27,,92,Manufacturing,CO2,202.37,4,294.16,True,Direct Measurement
2198,2024-01-26,,92,Transportation,CO2,50.55,4,73.08,True,Direct Measurement
2199,2024-02-25,,92,Manufacturing,CO2,390.05,4,514.65,True,Calculated
2200,2024-03-26,,92,Manufacturing,CO2,343.01,4,418.87,True,Calculated
2201,2024-04-25,,92,Facilities,CO2,405.92,4,590.27,True,Direct Measurement
2202,2024-05-25,,92,Transportation,CO2,272.44,4,390.43,True,Calculated
2203,2024-06-24,,92,Transportation,CO2,150.38,4,221.41,True,Calculated
2204,2024-07-24,,92,Manufacturing,CO2,233.98,4,279.04,True,Estimated
2205,2024-08-23,,92,Transportation,CO2,305.12,4,438.91,True,Estimated
2206,2024-09-22,,92,Facilities,CO2,68.28,4,81.28,True,Estimated
2207,2024-10-22,,92,Facilities,CO2,113.48,4,159.45,True,Calculated
2208,2024-11-21,,92,Transportation,CO2,253.25,4,333.62,True,Estimated
2209,2023-01-01,,93,Facilities,CO2,182.72,4,228.9,True,Estimated
2210,2023-01-31,,93,Manufacturing,CO2,180.81,4,200.16,True,Estimated
2211,2023-03-02,,93,Transportation,CO2,450.13,4,657.34,True,Calculated
2212,2023-04-01,,93,Facilities,CO2,416.08,4,536.39,True,Estimated
2213,2023-05-01,,93,Manufacturing,CO2,139.08,4,163.53,True,Estimated
2214,2023-05-31,,93,Manufacturing,CO2,62.17,4,78.6,True,Estimated
2215,2023-06-30,,93,Manufacturing,CO2,256.57,4,285.74,True,Estimated
2216,2023-07-30,,93,Transportation,CO2,393.98,4,539.94,True,Direct Measurement
2217,2023-08-29,,93,Transportation,CO2,155.42,4,226.94,True,Estimated
2218,2023-09-28,,93,Manufacturing,CO2,130.33,4,176.24,True,Calculated
2219,2023-10-28,,93,Transportation,CO2,336.49,4,444.41,True,Estimated
2220,2023-11-27,,93,Transportation,CO2,368.01,4,540.33,True,Estimated
2221,2023-12-27,,93,Manufacturing,CO2,65.94,4,86.21,True,Estimated
2222,2024-01-26,,93,Facilities,CO2,391.69,4,503.35,True,Estimated
2223,2024-02-25,,93,Manufacturing,CO2,220.45,4,306.38,True,Direct Measurement
2224,2024-03-26,,93,Facilities,CO2,96.71,4,122.49,True,Estimated
2225,2024-04-25,,93,Facilities,CO2,131.43,4,145.45,True,Direct Measurement
2226,2024-05-25,,93,Transportation,CO2,199.96,4,298.66,True,Estimated
2227,2024-06-24,,93,Manufacturing,CO2,211.96,4,247.05,True,Direct Measurement
2228,2024-07-24,,93,Manufacturing,CO2,87.41,4,125.3,True,Estimated
2229,2024-08-23,,93,Transportation,CO2,411.39,4,525.64,True,Direct Measurement
2230,2024-09-22,,93,Manufacturing,CO2,345.65,4,392.89,True,Calculated
2231,2024-10-22,,93,Transportation,CO2,312.16,4,346.63,True,Calculated
2232,2024-11-21,,93,Manufacturing,CO2,483.48,4,604.5,True,Estimated
2233,2023-01-01,,94,Transportation,CO2,169.28,4,200.42,True,Calculated
2234,2023-01-31,,94,Manufacturing,CO2,314.55,4,385.48,True,Estimated
2235,2023-03-02,,94,Manufacturing,CO2,107.49,4,126.13,True,Calculated
2236,2023-04-01,,94,Transportation,CO2,325.93,4,364.66,True,Estimated
2237,2023-05-01,,94,Transportation,CO2,262.98,4,327.62,True,Direct Measurement
2238,2023-05-31,,94,Transportation,CO2,354.03,4,405.92,True,Direct Measurement
2239,2023-06-30,,94,Manufacturing,CO2,64.68,4,78.29,True,Estimated
2240,2023-07-30,,94,Transportation,CO2,365.52,4,545.26,True,Estimated
2241,2023-08-29,,94,Facilities,CO2,279.75,4,312.05,True,Direct Measurement
2242,2023-09-28,,94,Transportation,CO2,155.12,4,231.16,True,Direct Measurement
2243,2023-10-28,,94,Manufacturing,CO2,298.38,4,386.34,True,Calculated
2244,2023-11-27,,94,Facilities,CO2,112.08,4,139.98,True,Direct Measurement
2245,2023-12-27,,94,Facilities,CO2,459.78,4,639.41,True,Calculated
2246,2024-01-26,,94,Transportation,CO2,217.4,4,321.23,True,Calculated
2247,2024-02-25,,94,Manufacturing,CO2,483.73,4,627.91,True,Estimated
2248,2024-03-26,,94,Facilities,CO2,439.65,4,574.76,True,Estimated
2249,2024-04-25,,94,Manufacturing,CO2,322.98,4,369.63,True,Estimated
2250,2024-05-25,,94,Transportation,CO2,193.76,4,248.1,True,Estimated
2251,2024-06-24,,94,Manufacturing,CO2,85.91,4,107.94,True,Estimated
2252,2024-07-24,,94,Transportation,CO2,397.7,4,456.81,True,Estimated
2253,2024-08-23,,94,Manufacturing,CO2,151.09,4,174.68,True,Direct Measurement
2254,2024-09-22,,94,Transportation,CO2,113.04,4,128.24,True,Calculated
2255,2024-10-22,,94,Transportation,CO2,177.35,4,198.72,True,Direct Measurement
2256,2024-11-21,,94,Facilities,CO2,487.69,4,585.67,True,Estimated
2257,2023-01-01,,95,Manufacturing,CO2,186.85,4,224.19,True,Estimated
2258,2023-01-31,,95,Transportation,CO2,248.2,4,364.05,True,Calculated
2259,2023-03-02,,95,Manufacturing,CO2,354.9,4,446.18,True,Estimated
2260,2023-04-01,,95,Manufacturing,CO2,457.79,4,667.24,True,Calculated
2261,2023-05-01,,95,Facilities,CO2,54.98,4,81.94,True,Calculated
2262,2023-05-31,,95,Transportation,CO2,389.14,4,495.69,True,Calculated
2263,2023-06-30,,95,Transportation,CO2,426.95,4,534.87,True,Calculated
2264,2023-07-30,,95,Manufacturing,CO2,102.93,4,126.29,True,Calculated
2265,2023-08-29,,95,Manufacturing,CO2,398.3,4,581.03,True,Calculated
2266,2023-09-28,,95,Facilities,CO2,451.31,4,639.74,True,Calculated
2267,2023-10-28,,95,Facilities,CO2,338.9,4,474.58,True,Direct Measurement
2268,2023-11-27,,95,Facilities,CO2,412.37,4,609.92,True,Estimated
2269,2023-12-27,,95,Facilities,CO2,497.37,4,581.67,True,Estimated
2270,2024-01-26,,95,Facilities,CO2,279.6,4,384.93,True,Direct Measurement
2271,2024-02-25,,95,Manufacturing,CO2,293.37,4,393.73,True,Estimated
2272,2024-03-26,,95,Facilities,CO2,414.22,4,505.15,True,Calculated
2273,2024-04-25,,95,Transportation,CO2,313.41,4,459.0,True,Calculated
2274,2024-05-25,,95,Manufacturing,CO2,487.74,4,598.81,True,Calculated
2275,2024-06-24,,95,Facilities,CO2,203.83,4,235.85,True,Direct Measurement
2276,2024-07-24,,95,Facilities,CO2,434.87,4,587.83,True,Direct Measurement
2277,2024-08-23,,95,Manufacturing,CO2,339.08,4,489.54,True,Calculated
2278,2024-09-22,,95,Transportation,CO2,81.92,4,110.94,True,Calculated
2279,2024-10-22,,95,Facilities,CO2,415.55,4,464.8,True,Direct Measurement
2280,2024-11-21,,95,Facilities,CO2,64.1,4,79.12,True,Direct Measurement
2281,2023-01-01,,96,Manufacturing,CO2,302.67,4,423.94,True,Calculated
2282,2023-01-31,,96,Manufacturing,CO2,367.44,4,492.04,True,Direct Measurement
2283,2023-03-02,,96,Transportation,CO2,172.99,4,222.5,True,Estimated
2284,2023-04-01,,96,Transportation,CO2,339.59,4,470.6,True,Direct Measurement
2285,2023-05-01,,96,Manufacturing,CO2,199.67,4,230.7,True,Direct Measurement
2286,2023-05-31,,96,Facilities,CO2,161.02,4,239.43,True,Estimated
2287,2023-06-30,,96,Transportation,CO2,362.66,4,426.94,True,Calculated
2288,2023-07-30,,96,Manufacturing,CO2,445.06,4,496.19,True,Estimated
2289,2023-08-29,,96,Transportation,CO2,317.25,4,423.89,True,Calculated
2290,2023-09-28,,96,Transportation,CO2,158.77,4,201.24,True,Calculated
2291,2023-10-28,,96,Facilities,CO2,125.16,4,140.36,True,Calculated
2292,2023-11-27,,96,Facilities,CO2,172.88,4,211.0,True,Estimated
2293,2023-12-27,,96,Transportation,CO2,244.35,4,346.79,True,Direct Measurement
2294,2024-01-26,,96,Transportation,CO2,238.28,4,272.76,True,Calculated
2295,2024-02-25,,96,Facilities,CO2,199.91,4,275.26,True,Direct Measurement
2296,2024-03-26,,96,Manufacturing,CO2,176.81,4,244.55,True,Estimated
2297,2024-04-25,,96,Manufacturing,CO2,250.88,4,292.84,True,Estimated
2298,2024-05-25,,96,Transportation,CO2,405.44,4,545.83,True,Calculated
2299,2024-06-24,,96,Facilities,CO2,372.44,4,417.14,True,Direct Measurement
2300,2024-07-24,,96,Facilities,CO2,368.09,4,495.9,True,Estimated
2301,2024-08-23,,96,Transportation,CO2,337.23,4,379.31,True,Calculated
2302,2024-09-22,,96,Transportation,CO2,449.8,4,632.06,True,Estimated
2303,2024-10-22,,96,Transportation,CO2,347.16,4,484.61,True,Calculated
2304,2024-11-21,,96,Facilities,CO2,329.96,4,490.05,True,Estimated
2305,2023-01-01,,97,Transportation,CO2,153.11,4,191.59,True,Calculated
2306,2023-01-31,,97,Transportation,CO2,93.35,4,139.79,True,Calculated
2307,2023-03-02,,97,Transportation,CO2,479.72,4,613.46,True,Calculated
2308,2023-04-01,,97,Facilities,CO2,375.22,4,429.64,True,Estimated
2309,2023-05-01,,97,Facilities,CO2,300.54,4,443.68,True,Calculated
2310,2023-05-31,,97,Manufacturing,CO2,52.88,4,65.41,True,Direct Measurement
2311,2023-06-30,,97,Facilities,CO2,161.99,4,237.02,True,Calculated
2312,2023-07-30,,97,Manufacturing,CO2,203.45,4,285.2,True,Calculated
2313,2023-08-29,,97,Facilities,CO2,142.82,4,186.39,True,Direct Measurement
2314,2023-09-28,,97,Transportation,CO2,472.06,4,694.6,True,Direct Measurement
2315,2023-10-28,,97,Transportation,CO2,115.96,4,156.38,True,Calculated
2316,2023-11-27,,97,Transportation,CO2,311.07,4,373.7,True,Calculated
2317,2023-12-27,,97,Manufacturing,CO2,402.02,4,518.28,True,Calculated
2318,2024-01-26,,97,Facilities,CO2,167.76,4,200.67,True,Calculated
2319,2024-02-25,,97,Manufacturing,CO2,272.95,4,363.9,True,Calculated
2320,2024-03-26,,97,Transportation,CO2,411.14,4,537.1,True,Direct Measurement
2321,2024-04-25,,97,Manufacturing,CO2,401.46,4,468.25,True,Direct Measurement
2322,2024-05-25,,97,Facilities,CO2,179.3,4,233.76,True,Calculated
2323,2024-06-24,,97,Transportation,CO2,455.55,4,530.38,True,Direct Measurement
2324,2024-07-24,,97,Facilities,CO2,280.75,4,386.86,True,Calculated
2325,2024-08-23,,97,Transportation,CO2,202.19,4,270.21,True,Estimated
2326,2024-09-22,,97,Facilities,CO2,313.38,4,379.42,True,Estimated
2327,2024-10-22,,97,Transportation,CO2,402.69,4,471.52,True,Calculated
2328,2024-11-21,,97,Manufacturing,CO2,261.93,4,319.2,True,Calculated
2329,2023-01-01,,98,Facilities,CO2,283.86,4,397.38,True,Direct Measurement
2330,2023-01-31,,98,Manufacturing,CO2,391.78,4,497.85,True,Direct Measurement
2331,2023-03-02,,98,Manufacturing,CO2,105.42,4,150.06,True,Estimated
2332,2023-04-01,,98,Manufacturing,CO2,459.35,4,553.26,True,Estimated
2333,2023-05-01,,98,Facilities,CO2,474.47,4,682.27,True,Direct Measurement
2334,2023-05-31,,98,Manufacturing,CO2,121.64,4,144.35,True,Calculated
2335,2023-06-30,,98,Facilities,CO2,82.68,4,91.68,True,Calculated
2336,2023-07-30,,98,Manufacturing,CO2,249.9,4,306.89,True,Calculated
2337,2023-08-29,,98,Transportation,CO2,359.24,4,431.04,True,Estimated
2338,2023-09-28,,98,Facilities,CO2,61.52,4,71.56,True,Direct Measurement
2339,2023-10-28,,98,Manufacturing,CO2,242.06,4,306.48,True,Direct Measurement
2340,2023-11-27,,98,Transportation,CO2,477.18,4,552.51,True,Direct Measurement
2341,2023-12-27,,98,Transportation,CO2,53.6,4,66.61,True,Direct Measurement
2342,2024-01-26,,98,Facilities,CO2,425.05,4,568.13,True,Direct Measurement
2343,2024-02-25,,98,Facilities,CO2,109.63,4,120.93,True,Estimated
2344,2024-03-26,,98,Transportation,CO2,121.51,4,166.07,True,Direct Measurement
2345,2024-04-25,,98,Facilities,CO2,111.16,4,135.75,True,Direct Measurement
2346,2024-05-25,,98,Manufacturing,CO2,445.35,4,572.0,True,Direct Measurement
2347,2024-06-24,,98,Manufacturing,CO2,279.57,4,338.67,True,Estimated
2348,2024-07-24,,98,Facilities,CO2,311.0,4,454.73,True,Calculated
2349,2024-08-23,,98,Facilities,CO2,197.37,4,262.91,True,Estimated
2350,2024-09-22,,98,Facilities,CO2,227.73,4,317.39,True,Calculated
2351,2024-10-22,,98,Facilities,CO2,221.79,4,281.14,True,Estimated
2352,2024-11-21,,98,Facilities,CO2,307.68,4,340.09,True,Estimated
2353,2023-01-01,,99,Manufacturing,CO2,403.98,4,470.27,True,Calculated
2354,2023-01-31,,99,Transportation,CO2,367.69,4,455.94,True,Estimated
2355,2023-03-02,,99,Manufacturing,CO2,113.73,4,149.63,True,Calculated
2356,2023-04-01,,99,Manufacturing,CO2,170.11,4,236.81,True,Direct Measurement
2357,2023-05-01,,99,Manufacturing,CO2,268.77,4,326.63,True,Calculated
2358,2023-05-31,,99,Facilities,CO2,301.6,4,358.75,True,Calculated
2359,2023-06-30,,99,Facilities,CO2,171.97,4,210.14,True,Calculated
2360,2023-07-30,,99,Manufacturing,CO2,83.06,4,113.77,True,Estimated
2361,2023-08-29,,99,Transportation,CO2,491.53,4,598.0,True,Direct Measurement
2362,2023-09-28,,99,Transportation,CO2,275.6,4,362.29,True,Direct Measurement
2363,2023-10-28,,99,Facilities,CO2,111.05,4,137.85,True,Estimated
2364,2023-11-27,,99,Manufacturing,CO2,180.6,4,214.22,True,Direct Measurement
2365,2023-12-27,,99,Manufacturing,CO2,58.57,4,80.52,True,Direct Measurement
2366,2024-01-26,,99,Facilities,CO2,194.38,4,252.44,True,Estimated
2367,2024-02-25,,99,Facilities,CO2,256.3,4,320.53,True,Estimated
2368,2024-03-26,,99,Manufacturing,CO2,214.89,4,281.4,True,Estimated
2369,2024-04-25,,99,Transportation,CO2,338.48,4,421.21,True,Calculated
2370,2024-05-25,,99,Manufacturing,CO2,314.94,4,378.96,True,Calculated
2371,2024-06-24,,99,Facilities,CO2,108.29,4,140.3,True,Calculated
2372,2024-07-24,,99,Manufacturing,CO2,430.98,4,488.98,True,Direct Measurement
2373,2024-08-23,,99,Manufacturing,CO2,263.19,4,375.91,True,Estimated
2374,2024-09-22,,99,Manufacturing,CO2,279.48,4,408.45,True,Direct Measurement
2375,2024-10-22,,99,Manufacturing,CO2,170.97,4,248.39,True,Direct Measurement
2376,2024-11-21,,99,Facilities,CO2,348.01,4,521.48,True,Estimated
2377,2023-01-01,,100,Facilities,CO2,321.18,4,418.79,True,Direct Measurement
2378,2023-01-31,,100,Transportation,CO2,59.39,4,81.41,True,Calculated
2379,2023-03-02,,100,Facilities,CO2,92.49,4,127.78,True,Direct Measurement
2380,2023-04-01,,100,Transportation,CO2,348.4,4,418.28,True,Estimated
2381,2023-05-01,,100,Facilities,CO2,157.47,4,176.59,True,Calculated
2382,2023-05-31,,100,Facilities,CO2,130.66,4,182.0,True,Direct Measurement
2383,2023-06-30,,100,Transportation,CO2,355.32,4,435.5,True,Estimated
2384,2023-07-30,,100,Transportation,CO2,401.25,4,464.38,True,Calculated
2385,2023-08-29,,100,Manufacturing,CO2,298.76,4,394.05,True,Direct Measurement
2386,2023-09-28,,100,Facilities,CO2,306.69,4,409.7,True,Calculated
2387,2023-10-28,,100,Manufacturing,CO2,452.5,4,548.37,True,Direct Measurement
2388,2023-11-27,,100,Facilities,CO2,251.52,4,368.59,True,Direct Measurement
2389,2023-12-27,,100,Facilities,CO2,287.24,4,395.47,True,Estimated
2390,2024-01-26,,100,Transportation,CO2,291.0,4,367.28,True,Calculated
2391,2024-02-25,,100,Transportation,CO2,325.47,4,359.11,True,Direct Measurement
2392,2024-03-26,,100,Facilities,CO2,80.2,4,99.86,True,Estimated
2393,2024-04-25,,100,Transportation,CO2,123.05,4,172.57,True,Estimated
2394,2024-05-25,,100,Transportation,CO2,374.73,4,499.58,True,Calculated
2395,2024-06-24,,100,Transportation,CO2,172.55,4,246.12,True,Direct Measurement
2396,2024-07-24,,100,Transportation,CO2,310.23,4,444.7,True,Calculated
2397,2024-08-23,,100,Manufacturing,CO2,335.37,4,420.1,True,Direct Measurement
2398,2024-09-22,,100,Manufacturing,CO2,140.11,4,154.17,True,Direct Measurement
2399,2024-10-22,,100,Manufacturing,CO2,250.87,4,324.74,True,Calculated
2400,2024-11-21,,100,Facilities,CO2,264.74,4,369.5,True,Estimated
