PURCHASE_ORDER_ID,PURCHASE_ORDER_NUMBER,PURCHASE_ORDER_DATE,REVISION_NUMBER,SUPPLIER_ID,SUPPLIER_SITE_ID,BUYER_EMPLOYEE_ID,PURCHASE_ORDER_TYPE,PURCHASE_ORDER_STATUS,CURRENCY_ID,PAYMENT_TERMS,SHIPPING_TERMS,SHIP_TO_SITE_ID,SHIP_TO_LOCATION_ID,BILL_TO_ORGANIZATION_ID,TOTAL_PURCHASE_ORDER_VALUE,VENDOR_REFERENCE_NUMBER,ERP_SOURCE_SYSTEM,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
2697,PO-INF-00002697,2023-05-14,0,191,,43,BLANKET,CLOSED,3,NET30,EXW,1,,6,45966.25,VR-00002697,INFOR_DIV_2,2023-05-14 00:00:00,,True,SYSTEM,2023-05-14 00:00:00,SYSTEM,2023-05-14 00:00:00
2698,PO-EPI-00002698,2024-04-11,0,15,,92,BLANKET,CANCELLED,3,NET30,CIF,6,,7,8419282.09,VR-00002698,EPICOR_SITE_B,2024-04-11 00:00:00,,True,SYSTEM,2024-04-11 00:00:00,SYSTEM,2024-04-11 00:00:00
2699,PO-INF-00002699,2023-08-19,0,115,,53,CONTRACT,APPROVED,5,NET45,CIF,3,,7,3242712.66,VR-00002699,INFOR_DIV_1,2023-08-19 00:00:00,,True,SYSTEM,2023-08-19 00:00:00,SYSTEM,2023-08-19 00:00:00
2700,PO-LEG-00002700,2024-07-18,0,38,,83,STANDARD,CLOSED,1,NET60,CIF,8,,6,4292953.18,VR-00002700,LEGACY_AS400_1,2024-07-18 00:00:00,,True,SYSTEM,2024-07-18 00:00:00,SYSTEM,2024-07-18 00:00:00
2701,PO-BIO-00002701,2023-10-11,0,21,,94,STANDARD,CLOSED,3,NET45,EXW,3,,5,8494041.97,VR-00002701,BIOFLOW_LAB_EU,2023-10-11 00:00:00,,True,SYSTEM,2023-10-11 00:00:00,SYSTEM,2023-10-11 00:00:00
2702,PO-SAG-00002702,2023-03-11,0,127,,83,STANDARD,OPEN,1,NET30,FOB,6,,5,4073939.88,VR-00002702,SAGE_OFFICE_2,2023-03-11 00:00:00,,True,SYSTEM,2023-03-11 00:00:00,SYSTEM,2023-03-11 00:00:00
2703,PO-BAA-00002703,2023-07-21,0,29,,84,CONTRACT,APPROVED,3,NET30,CIF,4,,1,4041824.93,VR-00002703,BAAN_PLANT_3,2023-07-21 00:00:00,,True,SYSTEM,2023-07-21 00:00:00,SYSTEM,2023-07-21 00:00:00
2704,PO-LEG-00002704,2024-06-16,0,95,,93,CONTRACT,CANCELLED,2,NET60,EXW,6,,4,9632313.71,VR-00002704,LEGACY_AS400_1,2024-06-16 00:00:00,,True,SYSTEM,2024-06-16 00:00:00,SYSTEM,2024-06-16 00:00:00
2705,PO-SAP-00002705,2024-08-03,0,120,,69,BLANKET,CLOSED,5,NET60,DDP,8,,5,5282863.5,VR-00002705,SAP_KOREA,2024-08-03 00:00:00,,True,SYSTEM,2024-08-03 00:00:00,SYSTEM,2024-08-03 00:00:00
2706,PO-SAG-00002706,2024-02-27,0,102,,57,CONTRACT,APPROVED,1,NET60,EXW,2,,5,3123028.97,VR-00002706,SAGE_OFFICE_1,2024-02-27 00:00:00,,True,SYSTEM,2024-02-27 00:00:00,SYSTEM,2024-02-27 00:00:00
2707,PO-NET-00002707,2023-08-30,0,58,,81,CONTRACT,CANCELLED,2,NET60,DDP,4,,6,210706.98,VR-00002707,NETSUITE_SUBSIDIARY_2,2023-08-30 00:00:00,,True,SYSTEM,2023-08-30 00:00:00,SYSTEM,2023-08-30 00:00:00
2708,PO-SAP-00002708,2023-08-01,0,56,,42,BLANKET,OPEN,2,NET30,EXW,1,,4,10925188.03,VR-00002708,SAP_INDIA,2023-08-01 00:00:00,,True,SYSTEM,2023-08-01 00:00:00,SYSTEM,2023-08-01 00:00:00
2709,PO-SAG-00002709,2024-05-20,0,82,,52,CONTRACT,APPROVED,5,NET45,DDP,8,,2,8638053.07,VR-00002709,SAGE_OFFICE_3,2024-05-20 00:00:00,,True,SYSTEM,2024-05-20 00:00:00,SYSTEM,2024-05-20 00:00:00
2710,PO-BIO-00002710,2024-06-20,0,198,,81,CONTRACT,CLOSED,2,NET60,EXW,8,,1,8386665.32,VR-00002710,BIOFLOW_LAB_EU,2024-06-20 00:00:00,,True,SYSTEM,2024-06-20 00:00:00,SYSTEM,2024-06-20 00:00:00
2711,PO-SAP-00002711,2023-10-21,0,33,,61,CONTRACT,CANCELLED,2,NET30,FOB,6,,1,9135751.48,VR-00002711,SAP_CANADA,2023-10-21 00:00:00,,True,SYSTEM,2023-10-21 00:00:00,SYSTEM,2023-10-21 00:00:00
2712,PO-SAG-00002712,2023-07-03,0,75,,2,BLANKET,OPEN,1,NET45,EXW,8,,6,870489.86,VR-00002712,SAGE_OFFICE_3,2023-07-03 00:00:00,,True,SYSTEM,2023-07-03 00:00:00,SYSTEM,2023-07-03 00:00:00
2713,PO-SAP-00002713,2023-10-28,0,70,,50,STANDARD,OPEN,5,NET30,FOB,6,,7,295233.68,VR-00002713,SAP_US_EAST,2023-10-28 00:00:00,,True,SYSTEM,2023-10-28 00:00:00,SYSTEM,2023-10-28 00:00:00
2714,PO-BAA-00002714,2023-09-08,0,16,,99,CONTRACT,CANCELLED,1,NET45,EXW,3,,4,10375691.82,VR-00002714,BAAN_PLANT_1,2023-09-08 00:00:00,,True,SYSTEM,2023-09-08 00:00:00,SYSTEM,2023-09-08 00:00:00
2715,PO-SAP-00002715,2023-08-07,0,142,,85,STANDARD,CLOSED,5,NET45,CIF,5,,4,10495785.12,VR-00002715,SAP_SPAIN,2023-08-07 00:00:00,,True,SYSTEM,2023-08-07 00:00:00,SYSTEM,2023-08-07 00:00:00
2716,PO-ORA-00002716,2023-03-17,0,187,,60,STANDARD,CLOSED,2,NET30,FOB,4,,7,2225633.57,VR-00002716,ORACLE_APAC_HQ,2023-03-17 00:00:00,,True,SYSTEM,2023-03-17 00:00:00,SYSTEM,2023-03-17 00:00:00
2717,PO-SAP-00002717,2024-01-12,0,158,,60,CONTRACT,CLOSED,3,NET30,EXW,1,,7,6938308.96,VR-00002717,SAP_GERMANY,2024-01-12 00:00:00,,True,SYSTEM,2024-01-12 00:00:00,SYSTEM,2024-01-12 00:00:00
2718,PO-INF-00002718,2023-01-30,0,167,,32,CONTRACT,CANCELLED,2,NET30,EXW,7,,4,3405199.2,VR-00002718,INFOR_DIV_2,2023-01-30 00:00:00,,True,SYSTEM,2023-01-30 00:00:00,SYSTEM,2023-01-30 00:00:00
2719,PO-INF-00002719,2024-07-30,0,160,,90,CONTRACT,APPROVED,2,NET30,CIF,4,,5,13202511.82,VR-00002719,INFOR_DIV_2,2024-07-30 00:00:00,,True,SYSTEM,2024-07-30 00:00:00,SYSTEM,2024-07-30 00:00:00
2720,PO-INF-00002720,2024-06-11,0,27,,45,STANDARD,CANCELLED,1,NET45,DDP,5,,2,418540.93,VR-00002720,INFOR_DIV_1,2024-06-11 00:00:00,,True,SYSTEM,2024-06-11 00:00:00,SYSTEM,2024-06-11 00:00:00
2721,PO-DYN-00002721,2024-05-17,0,114,,42,BLANKET,APPROVED,2,NET60,EXW,2,,3,5457332.23,VR-00002721,DYNAMICS_NAV_1,2024-05-17 00:00:00,,True,SYSTEM,2024-05-17 00:00:00,SYSTEM,2024-05-17 00:00:00
2722,PO-INF-00002722,2023-02-14,0,75,,12,CONTRACT,OPEN,2,NET45,DDP,5,,2,10188428.79,VR-00002722,INFOR_DIV_1,2023-02-14 00:00:00,,True,SYSTEM,2023-02-14 00:00:00,SYSTEM,2023-02-14 00:00:00
2723,PO-INF-00002723,2023-08-23,0,128,,23,BLANKET,APPROVED,2,NET30,FOB,5,,6,2890146.86,VR-00002723,INFOR_DIV_3,2023-08-23 00:00:00,,True,SYSTEM,2023-08-23 00:00:00,SYSTEM,2023-08-23 00:00:00
2724,PO-BAA-00002724,2024-02-17,0,35,,76,STANDARD,CLOSED,3,NET30,FOB,3,,2,9259863.96,VR-00002724,BAAN_PLANT_3,2024-02-17 00:00:00,,True,SYSTEM,2024-02-17 00:00:00,SYSTEM,2024-02-17 00:00:00
2725,PO-CUS-00002725,2024-06-01,0,113,,16,BLANKET,OPEN,1,NET30,DDP,1,,1,8747585.5,VR-00002725,CUSTOM_WMS_1,2024-06-01 00:00:00,,True,SYSTEM,2024-06-01 00:00:00,SYSTEM,2024-06-01 00:00:00
2726,PO-NET-00002726,2024-06-19,0,166,,61,BLANKET,OPEN,1,NET45,FOB,8,,6,2243655.11,VR-00002726,NETSUITE_SUBSIDIARY_2,2024-06-19 00:00:00,,True,SYSTEM,2024-06-19 00:00:00,SYSTEM,2024-06-19 00:00:00
2727,PO-DYN-00002727,2024-08-31,0,1,,49,BLANKET,CANCELLED,1,NET30,EXW,2,,5,2416107.45,VR-00002727,DYNAMICS_NAV_1,2024-08-31 00:00:00,,True,SYSTEM,2024-08-31 00:00:00,SYSTEM,2024-08-31 00:00:00
2728,PO-LEG-00002728,2023-04-16,0,7,,69,BLANKET,CLOSED,1,NET45,CIF,8,,7,4212631.8,VR-00002728,LEGACY_AS400_1,2023-04-16 00:00:00,,True,SYSTEM,2023-04-16 00:00:00,SYSTEM,2023-04-16 00:00:00
2729,PO-QAD-00002729,2024-10-01,0,34,,22,BLANKET,OPEN,1,NET60,EXW,6,,3,6948369.99,VR-00002729,QAD_FACILITY_1,2024-10-01 00:00:00,,True,SYSTEM,2024-10-01 00:00:00,SYSTEM,2024-10-01 00:00:00
2730,PO-ORA-00002730,2023-10-03,0,69,,71,STANDARD,APPROVED,5,NET45,CIF,3,,5,8391449.78,VR-00002730,ORACLE_EMEA_HQ,2023-10-03 00:00:00,,True,SYSTEM,2023-10-03 00:00:00,SYSTEM,2023-10-03 00:00:00
2731,PO-SAP-00002731,2023-06-07,0,53,,85,CONTRACT,OPEN,5,NET45,EXW,3,,2,481418.94,VR-00002731,SAP_US_CENTRAL,2023-06-07 00:00:00,,True,SYSTEM,2023-06-07 00:00:00,SYSTEM,2023-06-07 00:00:00
2732,PO-DYN-00002732,2023-09-08,0,67,,41,CONTRACT,CANCELLED,1,NET45,EXW,1,,3,9754205.82,VR-00002732,DYNAMICS_AX_1,2023-09-08 00:00:00,,True,SYSTEM,2023-09-08 00:00:00,SYSTEM,2023-09-08 00:00:00
2733,PO-ORA-00002733,2023-07-21,0,67,,54,CONTRACT,APPROVED,1,NET60,CIF,2,,6,3128229.21,VR-00002733,ORACLE_DISTRIBUTION,2023-07-21 00:00:00,,True,SYSTEM,2023-07-21 00:00:00,SYSTEM,2023-07-21 00:00:00
2734,PO-LEG-00002734,2023-08-20,0,200,,23,STANDARD,CANCELLED,2,NET30,DDP,5,,5,7407377.89,VR-00002734,LEGACY_AS400_2,2023-08-20 00:00:00,,True,SYSTEM,2023-08-20 00:00:00,SYSTEM,2023-08-20 00:00:00
2735,PO-SAG-00002735,2023-08-17,0,86,,27,CONTRACT,CANCELLED,3,NET30,DDP,5,,1,4466848.91,VR-00002735,SAGE_OFFICE_1,2023-08-17 00:00:00,,True,SYSTEM,2023-08-17 00:00:00,SYSTEM,2023-08-17 00:00:00
2736,PO-QAD-00002736,2024-10-20,0,180,,65,CONTRACT,CANCELLED,1,NET30,DDP,8,,5,15763484.16,VR-00002736,QAD_FACILITY_1,2024-10-20 00:00:00,,True,SYSTEM,2024-10-20 00:00:00,SYSTEM,2024-10-20 00:00:00
2737,PO-QAD-00002737,2024-04-23,0,114,,95,STANDARD,OPEN,2,NET45,DDP,7,,1,8470861.89,VR-00002737,QAD_FACILITY_2,2024-04-23 00:00:00,,True,SYSTEM,2024-04-23 00:00:00,SYSTEM,2024-04-23 00:00:00
2738,PO-INF-00002738,2023-05-10,0,61,,25,CONTRACT,OPEN,1,NET30,CIF,1,,2,10385771.39,VR-00002738,INFOR_DIV_2,2023-05-10 00:00:00,,True,SYSTEM,2023-05-10 00:00:00,SYSTEM,2023-05-10 00:00:00
2739,PO-LEG-00002739,2024-09-13,0,38,,13,BLANKET,OPEN,2,NET60,CIF,8,,1,6116353.19,VR-00002739,LEGACY_AS400_2,2024-09-13 00:00:00,,True,SYSTEM,2024-09-13 00:00:00,SYSTEM,2024-09-13 00:00:00
2740,PO-BAA-00002740,2023-12-10,0,181,,11,STANDARD,OPEN,5,NET60,FOB,5,,6,967175.76,VR-00002740,BAAN_PLANT_1,2023-12-10 00:00:00,,True,SYSTEM,2023-12-10 00:00:00,SYSTEM,2023-12-10 00:00:00
2741,PO-BIO-00002741,2023-06-08,0,109,,49,STANDARD,OPEN,1,NET45,FOB,5,,2,5891801.36,VR-00002741,BIOFLOW_LAB_US,2023-06-08 00:00:00,,True,SYSTEM,2023-06-08 00:00:00,SYSTEM,2023-06-08 00:00:00
2742,PO-ORA-00002742,2023-01-24,0,136,,64,STANDARD,OPEN,1,NET30,EXW,2,,6,2819288.25,VR-00002742,ORACLE_MANUFACTURING,2023-01-24 00:00:00,,True,SYSTEM,2023-01-24 00:00:00,SYSTEM,2023-01-24 00:00:00
2743,PO-BAA-00002743,2023-10-12,0,96,,42,BLANKET,APPROVED,2,NET45,DDP,5,,6,4688947.03,VR-00002743,BAAN_PLANT_1,2023-10-12 00:00:00,,True,SYSTEM,2023-10-12 00:00:00,SYSTEM,2023-10-12 00:00:00
2744,PO-BAA-00002744,2024-06-06,0,90,,99,STANDARD,APPROVED,1,NET30,FOB,1,,5,9443349.26,VR-00002744,BAAN_PLANT_2,2024-06-06 00:00:00,,True,SYSTEM,2024-06-06 00:00:00,SYSTEM,2024-06-06 00:00:00
2745,PO-INF-00002745,2023-09-24,0,110,,81,STANDARD,CLOSED,5,NET60,FOB,4,,2,3546846.18,VR-00002745,INFOR_DIV_1,2023-09-24 00:00:00,,True,SYSTEM,2023-09-24 00:00:00,SYSTEM,2023-09-24 00:00:00
2746,PO-SAG-00002746,2023-04-26,0,69,,91,BLANKET,APPROVED,1,NET30,DDP,5,,7,5127115.96,VR-00002746,SAGE_OFFICE_3,2023-04-26 00:00:00,,True,SYSTEM,2023-04-26 00:00:00,SYSTEM,2023-04-26 00:00:00
2747,PO-SAP-00002747,2023-09-13,0,50,,77,CONTRACT,CANCELLED,2,NET60,CIF,2,,5,11890995.49,VR-00002747,SAP_CHINA,2023-09-13 00:00:00,,True,SYSTEM,2023-09-13 00:00:00,SYSTEM,2023-09-13 00:00:00
2748,PO-SAP-00002748,2023-05-30,0,138,,74,CONTRACT,CANCELLED,3,NET45,DDP,7,,5,1744002.0,VR-00002748,SAP_JAPAN,2023-05-30 00:00:00,,True,SYSTEM,2023-05-30 00:00:00,SYSTEM,2023-05-30 00:00:00
2749,PO-DYN-00002749,2024-05-24,0,22,,45,CONTRACT,APPROVED,2,NET30,CIF,5,,2,6228868.7,VR-00002749,DYNAMICS_NAV_2,2024-05-24 00:00:00,,True,SYSTEM,2024-05-24 00:00:00,SYSTEM,2024-05-24 00:00:00
2750,PO-QAD-00002750,2023-09-15,0,112,,59,CONTRACT,OPEN,1,NET45,EXW,4,,3,58169.71,VR-00002750,QAD_FACILITY_2,2023-09-15 00:00:00,,True,SYSTEM,2023-09-15 00:00:00,SYSTEM,2023-09-15 00:00:00
2751,PO-INF-00002751,2023-05-17,0,120,,61,BLANKET,APPROVED,1,NET30,CIF,8,,5,95545.82,VR-00002751,INFOR_DIV_2,2023-05-17 00:00:00,,True,SYSTEM,2023-05-17 00:00:00,SYSTEM,2023-05-17 00:00:00
2752,PO-LEG-00002752,2023-05-16,0,30,,78,BLANKET,OPEN,1,NET60,FOB,5,,5,7907635.65,VR-00002752,LEGACY_AS400_2,2023-05-16 00:00:00,,True,SYSTEM,2023-05-16 00:00:00,SYSTEM,2023-05-16 00:00:00
2753,PO-SAP-00002753,2024-04-11,0,65,,23,BLANKET,CANCELLED,1,NET45,DDP,1,,1,6572897.64,VR-00002753,SAP_CHINA,2024-04-11 00:00:00,,True,SYSTEM,2024-04-11 00:00:00,SYSTEM,2024-04-11 00:00:00
2754,PO-NET-00002754,2023-09-16,0,68,,37,BLANKET,APPROVED,1,NET60,DDP,5,,6,1938912.09,VR-00002754,NETSUITE_SUBSIDIARY_1,2023-09-16 00:00:00,,True,SYSTEM,2023-09-16 00:00:00,SYSTEM,2023-09-16 00:00:00
2755,PO-SAP-00002755,2024-09-23,0,177,,29,STANDARD,CANCELLED,2,NET30,DDP,8,,5,12806253.76,VR-00002755,SAP_KOREA,2024-09-23 00:00:00,,True,SYSTEM,2024-09-23 00:00:00,SYSTEM,2024-09-23 00:00:00
2756,PO-LEG-00002756,2023-05-16,0,79,,13,BLANKET,APPROVED,2,NET45,DDP,4,,1,677164.6,VR-00002756,LEGACY_AS400_2,2023-05-16 00:00:00,,True,SYSTEM,2023-05-16 00:00:00,SYSTEM,2023-05-16 00:00:00
2757,PO-SAP-00002757,2023-10-02,0,18,,64,BLANKET,CANCELLED,2,NET60,DDP,3,,3,12970414.26,VR-00002757,SAP_CHINA,2023-10-02 00:00:00,,True,SYSTEM,2023-10-02 00:00:00,SYSTEM,2023-10-02 00:00:00
2758,PO-BAA-00002758,2023-01-16,0,25,,37,STANDARD,CLOSED,3,NET45,CIF,8,,6,1568483.56,VR-00002758,BAAN_PLANT_3,2023-01-16 00:00:00,,True,SYSTEM,2023-01-16 00:00:00,SYSTEM,2023-01-16 00:00:00
2759,PO-SAP-00002759,2023-12-31,0,155,,56,BLANKET,APPROVED,5,NET60,DDP,8,,2,6930309.5,VR-00002759,SAP_ITALY,2023-12-31 00:00:00,,True,SYSTEM,2023-12-31 00:00:00,SYSTEM,2023-12-31 00:00:00
2760,PO-INF-00002760,2024-03-17,0,194,,49,BLANKET,OPEN,2,NET60,EXW,4,,1,189575.32,VR-00002760,INFOR_DIV_2,2024-03-17 00:00:00,,True,SYSTEM,2024-03-17 00:00:00,SYSTEM,2024-03-17 00:00:00
2761,PO-SAP-00002761,2023-05-13,0,79,,90,STANDARD,OPEN,1,NET60,DDP,5,,2,5378847.89,VR-00002761,SAP_CHINA,2023-05-13 00:00:00,,True,SYSTEM,2023-05-13 00:00:00,SYSTEM,2023-05-13 00:00:00
2762,PO-LEG-00002762,2024-09-27,0,28,,82,BLANKET,CANCELLED,1,NET60,DDP,1,,5,6923896.11,VR-00002762,LEGACY_AS400_1,2024-09-27 00:00:00,,True,SYSTEM,2024-09-27 00:00:00,SYSTEM,2024-09-27 00:00:00
2763,PO-SAP-00002763,2024-02-13,0,7,,89,CONTRACT,CANCELLED,5,NET45,EXW,8,,7,4852126.93,VR-00002763,SAP_CHINA,2024-02-13 00:00:00,,True,SYSTEM,2024-02-13 00:00:00,SYSTEM,2024-02-13 00:00:00
2764,PO-SAG-00002764,2023-02-13,0,45,,39,BLANKET,CLOSED,2,NET60,EXW,1,,3,7973542.14,VR-00002764,SAGE_OFFICE_3,2023-02-13 00:00:00,,True,SYSTEM,2023-02-13 00:00:00,SYSTEM,2023-02-13 00:00:00
2765,PO-SAP-00002765,2023-01-23,0,196,,74,CONTRACT,OPEN,3,NET45,FOB,3,,5,9069726.78,VR-00002765,SAP_CANADA,2023-01-23 00:00:00,,True,SYSTEM,2023-01-23 00:00:00,SYSTEM,2023-01-23 00:00:00
2766,PO-ORA-00002766,2023-09-11,0,67,,83,STANDARD,CLOSED,3,NET30,EXW,6,,3,7727677.05,VR-00002766,ORACLE_DISTRIBUTION,2023-09-11 00:00:00,,True,SYSTEM,2023-09-11 00:00:00,SYSTEM,2023-09-11 00:00:00
2767,PO-QAD-00002767,2023-02-25,0,35,,61,BLANKET,APPROVED,3,NET45,FOB,3,,2,1212656.08,VR-00002767,QAD_FACILITY_2,2023-02-25 00:00:00,,True,SYSTEM,2023-02-25 00:00:00,SYSTEM,2023-02-25 00:00:00
2768,PO-ORA-00002768,2023-11-05,0,189,,9,BLANKET,CANCELLED,3,NET60,FOB,5,,1,673132.8,VR-00002768,ORACLE_DISTRIBUTION,2023-11-05 00:00:00,,True,SYSTEM,2023-11-05 00:00:00,SYSTEM,2023-11-05 00:00:00
2769,PO-SAP-00002769,2024-01-21,0,72,,45,STANDARD,CLOSED,3,NET30,FOB,5,,2,3349182.04,VR-00002769,SAP_GERMANY,2024-01-21 00:00:00,,True,SYSTEM,2024-01-21 00:00:00,SYSTEM,2024-01-21 00:00:00
2770,PO-CUS-00002770,2024-07-08,0,17,,1,BLANKET,CANCELLED,1,NET60,EXW,7,,7,5542798.17,VR-00002770,CUSTOM_WMS_1,2024-07-08 00:00:00,,True,SYSTEM,2024-07-08 00:00:00,SYSTEM,2024-07-08 00:00:00
2771,PO-INF-00002771,2024-06-19,0,12,,45,BLANKET,APPROVED,1,NET60,FOB,7,,3,11950583.59,VR-00002771,INFOR_DIV_1,2024-06-19 00:00:00,,True,SYSTEM,2024-06-19 00:00:00,SYSTEM,2024-06-19 00:00:00
2772,PO-ORA-00002772,2023-07-18,0,66,,50,BLANKET,OPEN,1,NET60,DDP,6,,7,4527385.32,VR-00002772,ORACLE_DISTRIBUTION,2023-07-18 00:00:00,,True,SYSTEM,2023-07-18 00:00:00,SYSTEM,2023-07-18 00:00:00
2773,PO-NET-00002773,2023-01-07,0,172,,4,CONTRACT,APPROVED,3,NET45,CIF,5,,5,8342382.76,VR-00002773,NETSUITE_SUBSIDIARY_1,2023-01-07 00:00:00,,True,SYSTEM,2023-01-07 00:00:00,SYSTEM,2023-01-07 00:00:00
2774,PO-BIO-00002774,2023-10-18,0,34,,88,STANDARD,CANCELLED,2,NET60,FOB,4,,6,11735058.17,VR-00002774,BIOFLOW_LAB_US,2023-10-18 00:00:00,,True,SYSTEM,2023-10-18 00:00:00,SYSTEM,2023-10-18 00:00:00
2775,PO-SAP-00002775,2023-09-17,0,77,,12,CONTRACT,CLOSED,3,NET60,DDP,7,,3,8214506.66,VR-00002775,SAP_KOREA,2023-09-17 00:00:00,,True,SYSTEM,2023-09-17 00:00:00,SYSTEM,2023-09-17 00:00:00
2776,PO-NET-00002776,2023-02-02,0,157,,98,CONTRACT,APPROVED,3,NET30,CIF,7,,1,4146901.27,VR-00002776,NETSUITE_SUBSIDIARY_1,2023-02-02 00:00:00,,True,SYSTEM,2023-02-02 00:00:00,SYSTEM,2023-02-02 00:00:00
2777,PO-JDE-00002777,2023-01-14,0,137,,14,BLANKET,OPEN,1,NET45,CIF,3,,1,5338259.06,VR-00002777,JDE_LEGACY_2,2023-01-14 00:00:00,,True,SYSTEM,2023-01-14 00:00:00,SYSTEM,2023-01-14 00:00:00
2778,PO-BIO-00002778,2023-07-14,0,152,,51,BLANKET,CANCELLED,1,NET30,DDP,7,,7,818458.88,VR-00002778,BIOFLOW_RESEARCH,2023-07-14 00:00:00,,True,SYSTEM,2023-07-14 00:00:00,SYSTEM,2023-07-14 00:00:00
2779,PO-SAP-00002779,2023-01-16,0,149,,53,BLANKET,OPEN,3,NET45,EXW,8,,4,894066.63,VR-00002779,SAP_US_WEST,2023-01-16 00:00:00,,True,SYSTEM,2023-01-16 00:00:00,SYSTEM,2023-01-16 00:00:00
2780,PO-BAA-00002780,2024-09-13,0,65,,43,STANDARD,CLOSED,5,NET60,FOB,8,,4,10283610.8,VR-00002780,BAAN_PLANT_1,2024-09-13 00:00:00,,True,SYSTEM,2024-09-13 00:00:00,SYSTEM,2024-09-13 00:00:00
2781,PO-LEG-00002781,2023-01-01,0,35,,55,STANDARD,OPEN,2,NET30,CIF,6,,1,149561.28,VR-00002781,LEGACY_AS400_2,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
2782,PO-BIO-00002782,2024-06-29,0,35,,42,STANDARD,CANCELLED,1,NET60,FOB,2,,6,4323595.13,VR-00002782,BIOFLOW_MANUFACTURING,2024-06-29 00:00:00,,True,SYSTEM,2024-06-29 00:00:00,SYSTEM,2024-06-29 00:00:00
2783,PO-BIO-00002783,2023-10-27,0,197,,31,BLANKET,CLOSED,3,NET45,DDP,7,,3,1091575.68,VR-00002783,BIOFLOW_MANUFACTURING,2023-10-27 00:00:00,,True,SYSTEM,2023-10-27 00:00:00,SYSTEM,2023-10-27 00:00:00
2784,PO-SAP-00002784,2024-01-18,0,64,,65,STANDARD,OPEN,5,NET45,DDP,8,,5,9337252.86,VR-00002784,SAP_INDIA,2024-01-18 00:00:00,,True,SYSTEM,2024-01-18 00:00:00,SYSTEM,2024-01-18 00:00:00
2785,PO-SAP-00002785,2024-10-19,0,123,,83,CONTRACT,CLOSED,3,NET60,FOB,1,,3,3452660.72,VR-00002785,SAP_FRANCE,2024-10-19 00:00:00,,True,SYSTEM,2024-10-19 00:00:00,SYSTEM,2024-10-19 00:00:00
2786,PO-SAP-00002786,2023-10-13,0,38,,43,BLANKET,APPROVED,5,NET30,EXW,3,,1,7517492.39,VR-00002786,SAP_UK,2023-10-13 00:00:00,,True,SYSTEM,2023-10-13 00:00:00,SYSTEM,2023-10-13 00:00:00
2787,PO-NET-00002787,2023-01-21,0,52,,89,BLANKET,APPROVED,3,NET60,CIF,5,,2,2212489.2,VR-00002787,NETSUITE_SUBSIDIARY_2,2023-01-21 00:00:00,,True,SYSTEM,2023-01-21 00:00:00,SYSTEM,2023-01-21 00:00:00
2788,PO-JDE-00002788,2023-07-25,0,99,,34,STANDARD,APPROVED,3,NET60,DDP,5,,3,7273367.49,VR-00002788,JDE_LEGACY_2,2023-07-25 00:00:00,,True,SYSTEM,2023-07-25 00:00:00,SYSTEM,2023-07-25 00:00:00
2789,PO-BIO-00002789,2024-08-12,0,92,,35,BLANKET,CLOSED,5,NET30,FOB,7,,1,9885157.68,VR-00002789,BIOFLOW_LAB_EU,2024-08-12 00:00:00,,True,SYSTEM,2024-08-12 00:00:00,SYSTEM,2024-08-12 00:00:00
2790,PO-JDE-00002790,2024-03-09,0,94,,5,CONTRACT,CLOSED,2,NET60,EXW,5,,4,3072830.71,VR-00002790,JDE_LEGACY_3,2024-03-09 00:00:00,,True,SYSTEM,2024-03-09 00:00:00,SYSTEM,2024-03-09 00:00:00
2791,PO-DYN-00002791,2024-01-19,0,40,,4,BLANKET,CANCELLED,1,NET60,CIF,3,,1,9104701.53,VR-00002791,DYNAMICS_AX_1,2024-01-19 00:00:00,,True,SYSTEM,2024-01-19 00:00:00,SYSTEM,2024-01-19 00:00:00
2792,PO-INF-00002792,2023-01-28,0,63,,8,STANDARD,APPROVED,5,NET45,EXW,3,,7,11119415.54,VR-00002792,INFOR_DIV_2,2023-01-28 00:00:00,,True,SYSTEM,2023-01-28 00:00:00,SYSTEM,2023-01-28 00:00:00
2793,PO-BIO-00002793,2023-01-18,0,112,,36,STANDARD,CANCELLED,5,NET30,CIF,7,,1,12107337.92,VR-00002793,BIOFLOW_RESEARCH,2023-01-18 00:00:00,,True,SYSTEM,2023-01-18 00:00:00,SYSTEM,2023-01-18 00:00:00
2794,PO-SAP-00002794,2023-06-25,0,48,,2,BLANKET,CANCELLED,1,NET45,EXW,3,,2,7549358.3,VR-00002794,SAP_GERMANY,2023-06-25 00:00:00,,True,SYSTEM,2023-06-25 00:00:00,SYSTEM,2023-06-25 00:00:00
2795,PO-SAG-00002795,2023-11-06,0,51,,33,BLANKET,OPEN,1,NET30,EXW,4,,2,2485391.13,VR-00002795,SAGE_OFFICE_1,2023-11-06 00:00:00,,True,SYSTEM,2023-11-06 00:00:00,SYSTEM,2023-11-06 00:00:00
