DEMAND_ACTUAL_ID,PRODUCT_ID,SITE_ID,DEMAND_DATE,ACTUAL_QUANTITY,ACTUAL_UNIT_OF_MEASURE_ID,DEMAND_SOURCE
5605,14,5,2024-01-24,42,1,Project
5606,441,1,2023-04-28,161,1,Stock
5607,294,1,2024-05-05,9,1,MRO
5608,123,8,2023-08-17,8,1,MRO
5609,84,3,2024-05-07,329,1,Project
5610,28,2,2023-12-10,221,1,Production
5611,239,2,2023-03-18,448,1,Production
5612,375,1,2023-10-01,204,1,Project
5613,455,3,2024-03-31,236,1,MRO
5614,370,5,2024-08-17,438,1,Production
5615,445,5,2023-02-14,243,1,Stock
5616,100,6,2023-05-24,476,1,Project
5617,269,6,2024-03-08,233,1,Production
5618,406,4,2023-08-28,240,1,MRO
5619,417,2,2024-09-15,74,1,MRO
5620,85,1,2023-12-14,468,1,Project
5621,135,7,2023-07-22,200,1,MRO
5622,362,4,2023-01-03,380,1,MRO
5623,106,7,2024-02-03,184,1,Production
5624,261,4,2023-05-02,249,1,MRO
5625,324,4,2023-10-19,383,1,Production
5626,25,2,2023-09-02,246,1,Project
5627,16,4,2023-05-22,188,1,Production
5628,26,1,2024-06-05,363,1,MRO
5629,437,1,2023-01-04,408,1,Project
5630,230,3,2024-03-16,113,1,MRO
5631,459,2,2023-08-29,103,1,MRO
5632,386,3,2023-02-18,238,1,MRO
5633,282,7,2023-12-06,122,1,Production
5634,103,5,2023-06-05,132,1,Project
5635,15,1,2024-04-14,231,1,MRO
5636,330,2,2023-03-04,309,1,Production
5637,189,1,2024-09-27,500,1,Production
5638,281,2,2024-10-20,250,1,MRO
5639,392,8,2023-07-22,401,1,Project
5640,237,3,2023-10-28,311,1,Project
5641,409,7,2024-07-29,289,1,Project
5642,418,2,2023-12-29,11,1,MRO
5643,269,4,2024-04-02,77,1,Production
5644,50,4,2024-11-15,327,1,Production
5645,34,3,2023-08-29,224,1,Production
5646,303,7,2023-02-08,400,1,Production
5647,313,8,2024-04-20,383,1,MRO
5648,322,2,2023-01-29,259,1,Project
5649,361,6,2024-08-18,423,1,MRO
5650,122,4,2023-10-05,315,1,Stock
5651,126,2,2024-09-27,221,1,Stock
5652,255,1,2023-02-17,42,1,Project
5653,6,7,2024-05-25,292,1,Stock
5654,242,6,2024-07-21,122,1,Stock
5655,401,7,2024-04-11,210,1,Stock
5656,198,4,2023-04-02,373,1,Stock
5657,494,4,2023-07-07,413,1,Production
5658,424,2,2024-06-05,259,1,Project
5659,290,2,2023-08-28,83,1,Stock
5660,325,5,2024-10-29,356,1,Production
5661,222,1,2023-06-11,311,1,Stock
5662,45,6,2023-10-08,2,1,Stock
5663,340,7,2023-06-20,496,1,Project
5664,415,8,2023-10-22,89,1,Stock
5665,196,7,2023-03-26,162,1,Stock
5666,38,5,2023-11-29,113,1,Production
5667,94,5,2024-09-07,370,1,MRO
5668,96,8,2023-12-04,343,1,Project
5669,447,3,2023-06-22,111,1,Production
5670,265,6,2024-11-13,410,1,Project
5671,81,3,2023-09-29,302,1,Production
5672,432,4,2024-02-07,35,1,Stock
5673,483,2,2023-02-24,408,1,Production
5674,17,2,2023-07-21,66,1,MRO
5675,377,3,2024-02-22,145,1,Production
5676,212,2,2024-07-17,10,1,Stock
5677,374,3,2024-04-20,243,1,Stock
5678,357,2,2023-03-08,139,1,Stock
5679,292,2,2023-05-09,87,1,MRO
5680,140,2,2023-03-25,75,1,MRO
5681,483,3,2024-07-03,467,1,Project
5682,171,1,2024-02-27,251,1,Stock
5683,10,1,2023-04-05,275,1,Project
5684,297,2,2023-04-14,134,1,Stock
5685,213,1,2023-09-15,190,1,Production
5686,371,6,2023-05-19,314,1,Project
5687,248,5,2023-08-28,16,1,Project
5688,182,5,2023-10-03,237,1,Project
5689,60,2,2023-03-22,139,1,Production
5690,239,1,2024-10-01,339,1,Production
5691,463,7,2024-04-07,226,1,MRO
5692,277,5,2024-08-15,413,1,Stock
5693,331,7,2023-11-12,172,1,Project
5694,460,2,2023-03-01,234,1,Stock
5695,269,1,2023-10-03,394,1,MRO
5696,376,5,2024-02-23,120,1,Project
5697,174,8,2023-05-07,248,1,Project
5698,198,2,2023-05-06,428,1,Production
5699,147,6,2023-08-15,120,1,MRO
5700,108,2,2024-11-04,268,1,Stock
5701,55,7,2023-02-23,317,1,Project
5702,283,7,2024-03-26,6,1,MRO
5703,340,5,2023-01-27,294,1,Project
5704,206,2,2023-07-30,224,1,Production
5705,259,6,2024-08-07,107,1,Stock
5706,151,6,2023-01-23,360,1,Project
5707,111,6,2023-09-09,24,1,MRO
5708,110,8,2023-07-12,478,1,MRO
5709,107,6,2024-04-08,399,1,Project
5710,216,3,2023-07-31,283,1,Stock
5711,475,1,2024-05-08,420,1,MRO
5712,23,5,2024-11-24,18,1,Project
5713,363,5,2024-03-27,267,1,Stock
5714,129,4,2023-07-03,203,1,Project
5715,8,8,2024-09-12,215,1,MRO
5716,409,3,2024-09-05,400,1,Stock
5717,13,3,2024-08-27,179,1,MRO
5718,475,5,2023-12-20,402,1,Project
5719,369,1,2024-10-17,238,1,Project
5720,472,6,2023-10-03,136,1,Production
5721,115,3,2024-11-10,242,1,Stock
5722,260,5,2023-10-07,341,1,Stock
5723,9,7,2023-01-22,12,1,Stock
5724,499,3,2023-07-04,140,1,Production
5725,157,2,2023-11-24,441,1,Stock
5726,481,7,2024-04-21,296,1,Project
5727,471,3,2024-03-26,44,1,MRO
5728,410,1,2024-10-12,361,1,Stock
5729,466,8,2023-09-11,327,1,Project
5730,302,2,2024-06-18,151,1,Production
5731,210,6,2023-12-30,94,1,Project
5732,241,4,2023-02-20,363,1,Production
5733,471,1,2023-03-21,372,1,MRO
5734,39,7,2023-03-12,101,1,Stock
5735,141,1,2024-09-23,173,1,MRO
5736,227,8,2024-11-01,40,1,Production
5737,91,2,2024-11-12,177,1,MRO
5738,308,3,2023-04-13,55,1,Stock
5739,68,5,2024-10-25,35,1,Stock
5740,43,7,2024-11-11,269,1,Project
5741,160,5,2023-02-20,355,1,Production
5742,404,3,2023-09-11,152,1,Production
5743,163,8,2024-08-27,106,1,Stock
5744,275,3,2024-06-16,385,1,MRO
5745,132,8,2024-11-12,485,1,MRO
5746,226,1,2023-07-21,319,1,Production
5747,89,8,2024-09-27,102,1,MRO
5748,432,3,2023-12-21,297,1,Project
5749,484,8,2023-02-23,257,1,Production
5750,171,1,2023-09-12,498,1,Stock
5751,13,8,2024-09-19,304,1,Project
5752,113,5,2024-06-22,299,1,Stock
5753,202,6,2024-08-02,338,1,Stock
5754,300,4,2023-02-09,33,1,MRO
5755,190,4,2024-05-17,16,1,Stock
5756,57,1,2024-08-09,374,1,Project
5757,28,8,2024-10-30,105,1,MRO
5758,61,1,2023-10-25,500,1,Stock
5759,83,3,2024-06-27,466,1,Production
5760,435,8,2023-03-05,158,1,MRO
5761,442,6,2023-11-24,168,1,Stock
5762,239,1,2023-03-06,491,1,MRO
5763,357,1,2023-10-03,184,1,Stock
5764,473,2,2024-02-17,153,1,Production
5765,488,6,2023-03-03,27,1,Stock
5766,368,5,2023-02-22,64,1,Project
5767,66,6,2024-03-13,49,1,Stock
5768,229,7,2023-04-15,174,1,MRO
5769,62,5,2023-05-09,389,1,Stock
5770,217,4,2023-01-28,291,1,MRO
5771,376,4,2023-03-20,43,1,MRO
5772,68,2,2024-11-27,459,1,Production
5773,136,8,2023-02-12,358,1,Production
5774,3,7,2024-06-13,387,1,Production
5775,75,4,2023-08-05,143,1,Stock
5776,115,7,2024-09-03,453,1,Production
5777,362,5,2024-01-28,405,1,Project
5778,252,1,2023-10-05,348,1,Stock
5779,73,5,2024-11-01,453,1,Project
5780,326,5,2023-12-07,301,1,Stock
5781,39,8,2024-10-30,261,1,MRO
5782,3,1,2023-12-22,326,1,Project
5783,365,4,2023-07-14,41,1,Production
5784,323,5,2023-05-13,465,1,Project
5785,491,2,2024-02-08,73,1,Project
5786,115,4,2023-10-27,236,1,Project
5787,407,8,2024-03-24,295,1,Stock
5788,238,7,2023-10-15,306,1,Production
5789,311,6,2024-08-05,485,1,Production
5790,321,6,2023-09-26,243,1,Stock
5791,398,7,2024-10-21,262,1,Production
5792,186,8,2024-01-13,346,1,Project
5793,317,4,2023-12-04,173,1,Stock
5794,251,7,2023-08-02,141,1,MRO
5795,159,7,2023-08-31,413,1,Stock
5796,64,1,2023-03-10,176,1,Stock
5797,337,1,2024-07-08,209,1,Stock
5798,363,3,2023-05-09,302,1,MRO
5799,458,4,2023-05-31,184,1,Production
5800,422,4,2024-06-20,2,1,Project
5801,58,7,2023-12-26,363,1,MRO
5802,69,1,2024-08-06,246,1,MRO
5803,320,8,2023-12-12,483,1,Production
5804,380,1,2023-03-24,216,1,Stock
5805,311,4,2023-12-15,264,1,MRO
5806,288,7,2024-03-02,81,1,MRO
5807,236,3,2024-04-27,199,1,Stock
5808,175,2,2024-11-25,461,1,Stock
5809,45,7,2024-09-25,330,1,MRO
5810,386,6,2023-05-30,319,1,Stock
5811,194,5,2024-05-28,427,1,Project
5812,337,6,2023-09-01,221,1,Project
5813,60,7,2023-05-20,233,1,Production
5814,310,8,2023-09-17,132,1,Production
5815,229,4,2023-10-07,33,1,MRO
5816,363,2,2024-03-13,81,1,MRO
5817,329,8,2024-06-03,95,1,Project
5818,205,8,2023-05-15,499,1,Production
5819,411,4,2023-12-15,434,1,Project
5820,129,4,2023-04-25,218,1,Production
5821,161,8,2024-12-01,305,1,Production
5822,221,3,2024-03-21,319,1,MRO
5823,236,7,2024-09-01,477,1,Production
5824,356,1,2023-01-03,342,1,Production
5825,288,4,2023-03-11,223,1,Stock
5826,471,3,2024-10-05,67,1,MRO
5827,260,4,2024-07-16,99,1,Stock
5828,376,6,2023-06-15,327,1,Project
5829,17,4,2024-10-11,444,1,MRO
5830,142,4,2023-04-26,430,1,Production
5831,191,6,2023-07-18,31,1,Production
5832,156,3,2024-11-22,39,1,Project
5833,383,7,2023-10-21,324,1,Project
5834,431,8,2024-05-02,489,1,Stock
5835,481,6,2023-09-14,248,1,Project
5836,404,6,2023-08-31,433,1,Project
5837,414,5,2024-04-28,52,1,MRO
5838,117,6,2024-05-27,266,1,Production
5839,48,5,2024-06-24,243,1,Production
5840,294,8,2023-04-25,84,1,Project
5841,145,4,2024-05-21,362,1,Production
5842,325,7,2023-08-02,263,1,Production
5843,496,7,2023-05-08,360,1,Stock
5844,361,2,2023-06-21,262,1,Project
5845,365,1,2023-08-28,193,1,Project
5846,293,8,2023-05-11,237,1,Stock
5847,250,4,2023-06-04,65,1,MRO
5848,458,4,2024-08-18,179,1,Project
5849,463,1,2023-06-29,324,1,Stock
5850,145,2,2024-03-18,5,1,MRO
5851,167,8,2023-11-30,421,1,Project
5852,404,3,2023-02-09,294,1,MRO
5853,322,1,2023-04-02,490,1,Production
5854,154,3,2024-04-24,65,1,Project
5855,154,3,2023-02-24,224,1,MRO
5856,348,2,2024-05-23,28,1,Stock
5857,428,7,2024-02-23,271,1,MRO
5858,271,2,2023-10-21,499,1,Stock
5859,182,1,2023-01-28,305,1,Stock
5860,276,8,2024-04-18,459,1,Stock
5861,288,4,2024-08-02,333,1,Stock
5862,154,2,2024-09-13,81,1,MRO
5863,339,6,2024-10-24,104,1,MRO
5864,17,4,2024-06-09,337,1,Stock
5865,302,5,2024-02-18,370,1,MRO
5866,435,6,2023-06-29,291,1,Stock
5867,61,8,2024-10-28,141,1,MRO
5868,410,2,2024-07-31,489,1,Production
5869,207,4,2023-12-10,484,1,Stock
5870,423,2,2024-09-16,18,1,Project
5871,83,5,2023-01-15,486,1,MRO
5872,271,6,2023-04-08,244,1,MRO
5873,319,2,2023-09-23,193,1,MRO
5874,10,3,2023-12-05,460,1,Stock
5875,237,5,2023-08-06,247,1,MRO
5876,435,2,2024-08-20,245,1,MRO
5877,43,2,2023-04-11,158,1,Stock
5878,45,1,2023-07-11,170,1,Production
5879,491,5,2024-07-21,483,1,MRO
5880,422,6,2024-08-19,32,1,Production
5881,194,6,2023-07-17,31,1,Production
5882,260,8,2023-04-02,428,1,MRO
5883,6,1,2023-11-11,384,1,Production
5884,142,7,2023-12-08,398,1,MRO
5885,322,8,2023-09-11,188,1,Project
5886,138,1,2024-05-01,237,1,MRO
5887,265,7,2023-12-02,475,1,Project
5888,472,6,2023-11-09,210,1,MRO
5889,368,5,2023-05-19,480,1,Production
5890,458,3,2024-11-08,289,1,Stock
5891,222,6,2024-01-27,302,1,MRO
5892,441,2,2024-11-08,160,1,Production
5893,434,3,2024-02-16,161,1,Production
5894,342,2,2024-08-16,106,1,Stock
5895,307,3,2023-11-24,1,1,Production
5896,280,1,2023-09-09,4,1,Production
5897,144,7,2023-07-19,120,1,Stock
5898,466,3,2024-11-25,11,1,Production
5899,243,4,2023-03-04,27,1,Stock
5900,256,2,2023-10-02,232,1,MRO
5901,45,2,2024-01-10,71,1,Production
5902,77,7,2023-02-16,302,1,MRO
5903,262,1,2024-01-02,469,1,MRO
5904,195,5,2023-02-26,34,1,Project
5905,75,4,2023-07-29,199,1,Production
5906,48,4,2023-02-01,408,1,Production
5907,286,5,2023-09-22,431,1,Stock
5908,253,2,2024-08-28,218,1,Stock
5909,200,4,2024-04-04,412,1,MRO
5910,196,2,2024-04-10,198,1,Production
5911,306,6,2024-05-28,233,1,Production
5912,249,4,2024-01-31,438,1,Stock
5913,372,2,2023-09-23,377,1,Stock
5914,271,7,2024-10-05,340,1,Production
5915,13,8,2024-10-11,291,1,MRO
5916,138,2,2024-04-14,27,1,MRO
5917,427,4,2023-06-17,85,1,Stock
5918,25,5,2023-04-15,192,1,Project
5919,484,3,2023-08-17,356,1,Production
5920,46,5,2024-02-19,351,1,Project
5921,162,8,2024-08-19,462,1,Stock
5922,102,4,2024-11-06,53,1,MRO
5923,121,7,2023-04-26,36,1,Production
5924,289,5,2023-03-24,45,1,Production
5925,447,5,2024-11-16,171,1,Production
5926,18,6,2024-04-17,460,1,Stock
5927,174,1,2024-10-17,467,1,MRO
5928,228,1,2023-03-16,84,1,Project
5929,288,2,2024-10-30,58,1,Project
5930,84,5,2023-11-13,387,1,Project
5931,327,2,2024-02-27,160,1,Stock
5932,29,4,2023-01-24,83,1,Production
5933,178,3,2023-06-04,298,1,Production
5934,147,1,2024-01-06,402,1,Stock
5935,47,2,2023-01-20,389,1,Stock
5936,329,3,2024-10-15,360,1,MRO
5937,36,6,2023-08-18,422,1,MRO
5938,16,2,2023-08-17,236,1,Project
5939,277,3,2023-01-11,433,1,Production
5940,315,4,2024-09-11,315,1,Production
5941,35,4,2023-12-29,384,1,Project
5942,44,2,2023-06-08,135,1,Project
5943,63,3,2023-12-04,359,1,MRO
5944,179,3,2023-04-28,166,1,Production
5945,413,5,2023-11-02,345,1,Project
5946,342,2,2023-01-23,61,1,Project
5947,416,1,2023-11-22,70,1,MRO
5948,171,1,2023-03-01,161,1,Production
5949,351,6,2023-10-29,314,1,MRO
5950,253,8,2024-01-16,135,1,Project
5951,13,3,2023-01-03,21,1,Stock
5952,279,4,2023-03-02,416,1,Project
5953,241,2,2023-08-19,110,1,Stock
5954,221,5,2024-04-23,349,1,Production
5955,254,1,2024-06-15,145,1,Production
5956,443,7,2024-03-22,191,1,Production
5957,431,6,2023-01-23,184,1,Stock
5958,313,2,2024-05-29,20,1,Stock
5959,140,3,2024-06-24,139,1,Production
5960,490,7,2023-10-24,386,1,MRO
5961,119,5,2024-04-13,446,1,Stock
5962,64,3,2024-11-17,31,1,MRO
5963,282,7,2023-03-01,186,1,Stock
5964,298,3,2024-10-10,32,1,Stock
5965,368,4,2023-07-17,230,1,Project
5966,230,8,2023-02-08,281,1,Production
5967,83,2,2023-03-20,479,1,Stock
5968,286,4,2024-02-13,467,1,Project
5969,135,3,2023-01-05,259,1,Production
5970,415,4,2024-02-23,306,1,MRO
5971,257,4,2024-08-09,271,1,MRO
5972,208,8,2024-06-21,187,1,Stock
5973,27,8,2023-02-14,97,1,Stock
5974,218,2,2023-05-04,158,1,MRO
5975,404,4,2024-07-21,212,1,MRO
5976,220,1,2023-02-21,276,1,Project
5977,304,8,2024-11-28,352,1,Stock
5978,210,2,2024-01-02,89,1,Project
5979,407,5,2024-03-03,470,1,Project
5980,412,1,2023-09-15,387,1,Stock
5981,7,4,2023-05-30,375,1,MRO
5982,312,3,2023-06-21,58,1,MRO
5983,307,7,2023-06-22,210,1,Project
5984,281,2,2023-07-30,15,1,Stock
5985,390,5,2024-11-06,362,1,Stock
5986,442,3,2024-01-22,166,1,Project
5987,472,7,2023-06-03,37,1,Project
5988,300,6,2024-05-15,125,1,Production
5989,261,4,2023-02-02,394,1,Stock
5990,276,6,2024-08-27,183,1,MRO
5991,178,1,2023-11-26,488,1,Stock
5992,388,8,2024-06-25,307,1,Project
5993,240,7,2023-06-04,53,1,MRO
5994,463,2,2023-06-15,453,1,Project
5995,149,1,2023-02-03,245,1,Stock
5996,342,4,2024-11-13,238,1,MRO
5997,353,2,2023-11-02,359,1,Project
5998,373,4,2024-02-03,458,1,Production
5999,151,5,2024-10-13,299,1,Project
6000,188,4,2023-01-16,271,1,Stock
6001,6,7,2024-03-07,351,1,Production
6002,309,6,2023-02-01,495,1,Production
6003,162,5,2023-12-22,46,1,Project
6004,422,2,2023-06-19,424,1,Stock
6005,113,8,2024-10-14,179,1,MRO
6006,403,5,2024-06-12,362,1,MRO
6007,117,8,2024-10-04,24,1,Stock
6008,386,4,2024-11-26,371,1,Stock
6009,48,6,2024-05-10,160,1,MRO
6010,272,2,2024-02-10,420,1,Stock
6011,480,1,2023-11-26,377,1,Stock
6012,430,7,2023-12-04,72,1,Production
6013,240,2,2023-10-11,125,1,MRO
6014,396,4,2024-09-06,314,1,MRO
6015,250,6,2024-11-20,482,1,Production
6016,332,6,2024-10-25,372,1,Stock
6017,190,5,2023-10-31,161,1,Stock
6018,215,5,2023-06-14,311,1,MRO
6019,26,6,2023-10-17,230,1,Project
6020,62,8,2024-02-29,355,1,Project
6021,449,8,2024-08-20,401,1,Stock
6022,357,2,2024-08-01,480,1,Production
6023,238,5,2024-08-24,367,1,Stock
6024,206,8,2024-05-14,344,1,Production
6025,490,6,2023-06-29,328,1,Stock
6026,324,2,2023-04-07,59,1,Project
6027,96,2,2024-02-04,140,1,MRO
6028,119,3,2024-06-08,402,1,Production
6029,314,4,2024-04-15,226,1,Stock
6030,414,3,2024-07-21,44,1,Project
6031,19,7,2024-01-05,268,1,Stock
6032,96,7,2023-11-08,287,1,Production
6033,136,3,2023-09-16,27,1,Production
6034,426,5,2023-02-21,325,1,Project
6035,270,4,2024-01-02,63,1,Production
6036,229,7,2023-07-26,283,1,Project
6037,413,1,2023-01-23,64,1,Stock
6038,429,2,2023-06-24,407,1,Production
6039,268,1,2023-06-05,13,1,Stock
6040,118,8,2024-03-15,9,1,Production
6041,35,5,2024-09-16,351,1,MRO
6042,59,7,2023-08-31,388,1,Project
6043,106,4,2023-06-23,231,1,Project
6044,222,2,2023-12-03,440,1,Stock
6045,179,8,2024-11-28,348,1,MRO
6046,224,8,2024-06-04,224,1,MRO
6047,124,1,2024-04-15,315,1,Stock
6048,372,1,2023-01-17,101,1,MRO
6049,115,3,2024-07-28,249,1,MRO
6050,279,8,2024-04-11,245,1,Project
6051,418,6,2023-03-19,426,1,Project
6052,220,2,2023-11-27,205,1,Stock
6053,55,6,2024-06-26,271,1,MRO
6054,33,7,2024-01-20,324,1,Project
6055,209,4,2023-09-21,14,1,Project
6056,4,7,2024-10-16,349,1,Production
6057,220,6,2024-10-24,349,1,Project
6058,462,8,2023-05-21,64,1,Stock
6059,264,5,2023-03-29,40,1,Production
6060,94,6,2024-07-25,299,1,Production
6061,423,4,2024-10-07,230,1,Stock
6062,186,7,2023-09-23,104,1,MRO
6063,177,7,2023-03-19,409,1,Stock
6064,72,3,2023-10-25,458,1,Production
6065,75,6,2023-01-08,477,1,MRO
6066,328,6,2023-02-26,372,1,Stock
6067,220,8,2023-05-16,435,1,Stock
6068,438,1,2023-11-14,428,1,Stock
6069,206,1,2024-03-22,459,1,Production
6070,284,5,2023-07-01,129,1,Stock
6071,475,4,2024-01-11,372,1,MRO
6072,185,5,2024-08-06,3,1,MRO
6073,344,4,2023-09-10,155,1,MRO
6074,273,1,2023-12-31,278,1,Production
6075,419,8,2024-05-01,47,1,Production
6076,330,1,2024-03-08,156,1,Project
6077,452,8,2023-07-17,222,1,MRO
6078,7,3,2023-08-19,144,1,MRO
6079,392,6,2023-10-29,400,1,Production
6080,253,1,2023-02-08,272,1,Stock
6081,302,7,2024-03-04,38,1,Project
6082,218,4,2023-06-05,331,1,Project
6083,273,1,2024-05-27,174,1,Project
6084,268,5,2024-11-07,377,1,MRO
6085,138,1,2024-11-09,355,1,MRO
6086,258,7,2024-04-17,8,1,Stock
6087,339,8,2023-10-02,135,1,MRO
6088,375,5,2024-03-07,129,1,Stock
6089,438,2,2023-04-24,494,1,Stock
6090,352,4,2024-02-11,20,1,Stock
6091,263,1,2023-07-04,361,1,Production
6092,363,4,2024-07-26,335,1,Project
6093,271,2,2023-02-26,450,1,Production
6094,299,2,2023-02-23,207,1,MRO
6095,278,1,2024-01-21,21,1,Project
6096,26,5,2024-06-16,366,1,Production
6097,313,3,2023-01-25,388,1,MRO
6098,19,5,2024-10-19,469,1,Stock
6099,382,6,2023-07-18,132,1,Stock
6100,391,1,2024-09-16,447,1,MRO
6101,434,4,2023-02-02,261,1,Production
6102,14,5,2023-08-25,27,1,Production
6103,181,8,2023-07-31,239,1,Production
6104,192,2,2024-04-27,424,1,MRO
6105,110,7,2023-09-24,20,1,MRO
6106,296,7,2023-01-20,376,1,Production
6107,74,4,2023-01-22,186,1,MRO
6108,255,3,2024-11-07,238,1,Project
6109,77,6,2023-12-08,125,1,Stock
6110,94,3,2024-01-25,446,1,Project
6111,211,4,2024-08-19,8,1,Stock
6112,160,3,2024-09-25,432,1,MRO
6113,40,1,2023-02-10,28,1,Stock
6114,106,5,2024-08-04,433,1,Production
6115,205,2,2024-04-19,220,1,Production
6116,153,8,2024-09-15,209,1,Project
6117,191,1,2023-03-23,272,1,MRO
6118,392,1,2024-04-25,114,1,Production
6119,74,4,2023-02-11,274,1,MRO
6120,80,5,2023-01-19,232,1,Stock
6121,118,6,2024-06-22,293,1,Stock
6122,424,7,2024-04-07,206,1,MRO
6123,338,2,2023-05-28,396,1,Project
6124,73,8,2024-03-21,160,1,Stock
6125,372,5,2023-05-29,230,1,Production
6126,378,1,2024-07-21,208,1,Project
6127,481,4,2023-06-24,292,1,Project
6128,427,7,2023-04-12,346,1,Stock
6129,413,4,2024-01-08,400,1,Production
6130,161,3,2024-10-11,264,1,Project
6131,176,8,2023-02-27,29,1,Project
6132,477,5,2023-11-24,376,1,Project
6133,344,4,2024-06-25,252,1,MRO
6134,272,7,2024-01-03,376,1,Project
6135,357,2,2024-04-28,374,1,Stock
6136,410,8,2024-03-02,125,1,Stock
6137,40,2,2023-05-03,487,1,Project
6138,62,3,2023-07-12,166,1,Stock
6139,230,1,2023-08-24,41,1,Production
6140,52,5,2023-06-24,255,1,Production
6141,216,1,2023-11-14,425,1,Production
6142,121,6,2023-01-18,178,1,Stock
6143,101,5,2024-07-27,46,1,Stock
6144,170,3,2023-01-02,171,1,Project
6145,186,4,2024-02-23,302,1,Project
6146,465,4,2023-05-21,9,1,Stock
6147,475,6,2023-04-20,60,1,Production
6148,220,1,2023-12-25,140,1,MRO
6149,262,7,2023-05-20,138,1,MRO
6150,9,2,2024-10-25,374,1,Production
6151,90,3,2024-11-21,66,1,MRO
6152,134,7,2024-07-05,208,1,Project
6153,445,6,2023-12-16,147,1,Project
6154,318,7,2024-07-31,313,1,MRO
6155,431,2,2024-08-27,233,1,Production
6156,124,6,2024-03-04,494,1,Production
6157,127,3,2024-06-11,469,1,Stock
6158,113,8,2023-12-30,269,1,MRO
6159,215,2,2023-02-14,436,1,Project
6160,445,1,2024-03-11,206,1,Project
6161,13,5,2024-02-18,274,1,MRO
6162,84,2,2023-03-07,66,1,Stock
6163,405,1,2023-12-16,334,1,Project
6164,188,7,2023-09-29,411,1,MRO
6165,362,8,2024-05-10,234,1,Project
6166,142,2,2023-02-28,197,1,Stock
6167,176,2,2024-04-18,28,1,MRO
6168,98,8,2023-12-03,140,1,MRO
6169,305,5,2024-04-16,42,1,Stock
6170,226,1,2024-09-24,50,1,Project
6171,169,5,2023-04-26,226,1,Stock
6172,335,7,2024-09-24,451,1,Project
6173,73,3,2023-07-11,365,1,Stock
6174,61,4,2023-08-17,495,1,MRO
6175,213,8,2023-12-19,471,1,Project
6176,481,2,2023-06-27,303,1,MRO
6177,287,3,2024-07-02,181,1,Project
6178,125,7,2024-03-11,472,1,Production
6179,350,7,2023-07-16,386,1,MRO
6180,317,8,2023-08-08,368,1,Stock
6181,66,5,2023-06-19,462,1,Production
6182,113,2,2024-01-10,117,1,MRO
6183,166,4,2024-05-16,146,1,MRO
6184,155,3,2024-06-07,189,1,Stock
6185,332,4,2024-08-07,323,1,Project
6186,280,1,2024-09-08,61,1,Project
6187,190,6,2024-03-12,378,1,Production
6188,78,4,2023-01-29,338,1,Production
6189,178,2,2024-10-25,7,1,Production
6190,434,3,2024-05-20,168,1,MRO
6191,185,2,2024-05-30,302,1,Production
6192,460,4,2023-01-30,259,1,MRO
6193,221,3,2024-09-06,453,1,MRO
6194,221,1,2024-08-17,80,1,Project
6195,275,8,2023-06-04,187,1,Stock
6196,431,5,2023-06-11,251,1,Stock
6197,366,8,2024-06-27,185,1,MRO
6198,82,6,2024-07-22,344,1,Stock
6199,412,8,2024-02-17,130,1,Production
6200,272,5,2024-06-01,70,1,Project
6201,497,8,2024-04-15,114,1,Project
6202,86,4,2023-01-18,379,1,MRO
6203,59,6,2023-11-20,85,1,Project
6204,87,6,2023-06-27,468,1,MRO
6205,202,7,2023-04-07,139,1,Stock
6206,394,5,2023-03-07,47,1,Project
6207,111,3,2024-10-04,137,1,MRO
6208,287,5,2024-08-03,172,1,Production
6209,266,3,2024-09-04,66,1,Project
6210,288,6,2024-06-14,131,1,Production
6211,135,7,2023-01-15,457,1,Project
6212,293,4,2024-05-27,86,1,Project
6213,420,8,2024-07-12,334,1,Project
6214,170,2,2024-09-26,84,1,Project
6215,199,6,2024-03-08,298,1,MRO
6216,445,7,2024-08-18,153,1,Stock
